"Date","Price","Open","High","Low","Change %"
"11/01/2024","4.4425","4.4810","4.5060","4.3830","-0.06%"
"10/31/2024","4.4450","4.4070","4.5260","4.3830","2.21%"
"10/30/2024","4.3490","4.2720","4.3920","4.2060","0.81%"
"10/29/2024","4.3140","4.2660","4.3180","4.2590","1.34%"
"10/28/2024","4.2570","4.2830","4.2900","4.1960","0.52%"
"10/25/2024","4.2350","4.2160","4.2380","4.2060","-0.07%"
"10/24/2024","4.2380","4.2600","4.2730","4.2110","0.88%"
"10/23/2024","4.2010","4.1730","4.2280","4.1680","0.77%"
"10/22/2024","4.1690","4.1710","4.1770","4.1290","0.72%"
"10/21/2024","4.1390","4.0630","4.1400","4.0610","2.02%"
"10/18/2024","4.0570","4.1190","4.1260","4.0530","-0.83%"
"10/17/2024","4.0910","4.0880","4.1080","4.0660","0.61%"
"10/16/2024","4.0660","4.1050","4.1130","4.0550","-2.35%"
"10/15/2024","4.1640","4.2120","4.2130","4.1640","-1.79%"
"10/14/2024","4.2400","4.2160","4.2590","4.2110","0.76%"
"10/11/2024","4.2080","4.2120","4.2480","4.1990","-0.17%"
"10/10/2024","4.2150","4.2120","4.2470","4.1990","0.79%"
"10/09/2024","4.1820","4.1810","4.1900","4.1610","-0.07%"
"10/08/2024","4.1850","4.2070","4.2230","4.1770","-0.59%"
"10/07/2024","4.2100","4.1670","4.2120","4.1530","1.86%"
"10/04/2024","4.1330","4.0510","4.1400","4.0370","2.86%"
"10/03/2024","4.0180","4.0270","4.0350","3.9990","-0.27%"
"10/02/2024","4.0290","3.9680","4.0510","3.9680","2.18%"
"10/01/2024","3.9430","4.0060","4.0080","3.9150","-1.65%"
"09/30/2024","4.0090","3.9840","4.0230","3.9840","0.73%"
"09/27/2024","3.9800","4.0050","4.0070","3.9630","-0.80%"
"09/26/2024","4.0120","4.0040","4.0180","3.9770","0.50%"
"09/25/2024","3.9920","3.9420","4.0000","3.9190","1.27%"
"09/24/2024","3.9420","3.9320","3.9960","3.9310","0.43%"
"09/23/2024","3.9250","3.9110","3.9520","3.8710","0.54%"
"09/20/2024","3.9040","3.8970","3.9200","3.8620","0.28%"
"09/19/2024","3.8930","3.8620","3.9100","3.8370","1.12%"
"09/18/2024","3.8500","3.7780","3.8550","3.7750","2.18%"
"09/17/2024","3.7680","3.7540","3.7840","3.7310","0.21%"
"09/16/2024","3.7600","3.7610","3.7810","3.7560","-0.24%"
"09/13/2024","3.7690","3.7640","3.7830","3.7510","-0.40%"
"09/12/2024","3.7840","3.7680","3.7950","3.7440","0.58%"
"09/11/2024","3.7620","3.7950","3.8090","3.7450","-1.57%"
"09/10/2024","3.8220","3.8780","3.8890","3.8190","-0.91%"
"09/09/2024","3.8570","3.9320","3.9440","3.8560","-0.87%"
"09/06/2024","3.8910","3.8920","3.9380","3.8510","-0.64%"
"09/05/2024","3.9160","3.9210","3.9380","3.9010","-0.51%"
"09/04/2024","3.9360","3.9670","3.9750","3.9290","-1.38%"
"09/03/2024","3.9910","4.0460","4.0500","3.9620","-1.58%"
"09/02/2024","4.0550","4.0440","4.0630","4.0430","0.97%"
"08/30/2024","4.0160","4.0210","4.0230","3.9760","-0.12%"
"08/29/2024","4.0210","4.0070","4.0300","3.9780","0.47%"
"08/28/2024","4.0020","3.9980","4.0110","3.9670","0.02%"
"08/27/2024","4.0010","3.9740","4.0220","3.9710","2.22%"
"08/23/2024","3.9140","3.9540","3.9670","3.9060","-1.21%"
"08/22/2024","3.9620","3.9070","3.9660","3.8840","1.77%"
"08/21/2024","3.8930","3.9180","3.9370","3.8900","-0.64%"
"08/20/2024","3.9180","3.9300","3.9520","3.9150","-0.20%"
"08/19/2024","3.9260","3.9080","3.9490","3.8980","-0.10%"
"08/16/2024","3.9300","3.9010","3.9450","3.8870","0.15%"
"08/15/2024","3.9240","3.8370","3.9290","3.8330","2.48%"
"08/14/2024","3.8290","3.8620","3.8720","3.8160","-1.59%"
"08/13/2024","3.8910","3.9220","3.9370","3.8770","-0.71%"
"08/12/2024","3.9190","3.9670","3.9720","3.9140","-0.71%"
"08/09/2024","3.9470","3.9730","3.9750","3.9260","-0.85%"
"08/08/2024","3.9810","3.9340","3.9930","3.9200","0.71%"
